"PUBID","KEY!SEX","KEY!BDATE_M","KEY!BDATE_Y","KEY!ETHNICITY","KEY!RACE","CV_INCOME_GROSS_YR","CV_HH_NET_WORTH_P","CV_YTH_REL_HH_CURRENT","CV_SAMPLE_TYPE","CV_HGC_BIO_DAD","CV_HGC_BIO_MOM","CV_HGC_RES_DAD","CV_HGC_RES_MOM","KEY!RACE_ETHNICITY","CVC_HGC_EVER","CVC_HIGHEST_DEGREE_EVER","CVC_HS_DIPLOMA","CVC_BA_DEGREE","CVC_RND"
4526,1,3,1982,0,1,47500,5700,3,1,14,12,14,12,4,12,2,258,-4,9
4527,1,10,1983,0,1,-4,-4,3,1,14,12,14,12,4,12,2,270,-4,16
4528,1,2,1981,0,1,17000,156250,4,1,14,16,-4,16,4,18,5,234,281,17
4529,2,3,1983,0,1,25000,1100,4,1,-3,11,-4,11,4,11,1,-4,-4,17
4530,1,4,1982,0,1,64500,33250,1,1,16,14,16,14,4,12,2,258,-4,7
4531,2,9,1982,0,1,16500,1200,4,1,13,11,-4,11,4,12,2,246,-4,17
4532,2,9,1984,0,1,-4,-4,4,1,16,20,-4,20,4,19,5,-4,329,17
4533,1,11,1980,0,1,51750,-3,1,1,18,14,18,14,4,16,4,233,360,17
4534,2,8,1982,0,1,51750,-3,1,1,18,14,18,14,4,18,5,246,304,17
4535,1,9,1984,0,1,51750,-3,1,1,18,14,18,14,4,16,4,281,368,17
4536,2,6,1982,0,1,53040,-110250,1,1,20,4,20,4,4,19,4,246,317,17
4537,1,3,1984,0,1,53040,-110250,1,1,20,4,20,4,4,14,3,-4,-4,17
4539,2,6,1983,0,1,71900,154000,1,1,17,16,17,16,4,15,3,258,-4,17
4540,1,11,1982,0,1,49200,42800,2,1,14,12,12,12,4,17,4,258,324,17
4541,2,5,1981,0,1,15655,22820,4,1,12,10,-4,10,4,12,2,246,-4,17
4542,2,9,1984,0,1,15655,22820,4,1,12,10,-4,10,4,12,2,276,-4,17
4543,1,12,1984,1,1,27000,18300,1,1,6,8,6,8,2,12,2,284,-4,17
4544,1,11,1984,0,1,27500,12300,4,1,8,12,-4,12,4,14,2,276,-4,17
4545,1,1,1984,0,4,39701,-3,4,1,12,12,-4,12,4,14,3,270,-4,16
4546,1,3,1982,0,1,70000,64000,1,1,16,14,16,14,4,14,3,254,-4,17
4547,1,3,1981,0,1,-3,-3,1,1,18,16,18,16,4,20,5,233,298,17
4548,2,5,1984,0,1,-3,-3,1,1,18,16,18,16,4,12,2,270,-4,17
4549,2,2,1982,0,1,30000,-3,1,1,13,12,13,12,4,12,2,234,-4,17
4550,2,5,1984,0,3,76300,91500,2,1,14,18,16,18,4,17,4,270,305,17
4551,1,5,1984,0,1,49000,-4750,3,1,14,14,14,14,4,12,2,281,-4,17
4552,2,9,1981,0,1,55500,175000,1,1,14,14,14,14,4,18,4,245,420,17
4553,2,1,1984,0,1,55500,175000,1,1,14,14,14,14,4,17,4,270,320,17
4554,2,5,1982,0,1,27500,-4,1,1,12,12,12,12,4,-3,0,-4,-4,17
4555,1,2,1981,1,1,55020,-3,1,1,11,12,11,12,2,11,2,246,-4,17
4556,2,3,1982,0,1,42000,148750,4,1,10,13,-4,13,4,13,2,246,-4,17
4557,2,8,1984,0,1,125562,372750,1,1,15,12,15,12,4,14,3,281,-4,17
4558,2,11,1982,0,1,11600,1250,4,1,11,12,-4,12,4,13,1,-4,-4,17
4559,2,11,1981,0,1,9100,5750,4,1,12,12,-4,12,4,12,2,246,-4,17
4560,2,9,1983,0,1,9100,5750,4,1,12,12,-4,12,4,16,3,270,-4,17
4561,2,11,1980,0,1,246474,600000,1,1,14,12,14,12,4,12,2,234,-4,17
4562,1,11,1983,0,1,246474,600000,1,1,14,12,14,12,4,12,2,270,-4,17
4563,2,8,1980,0,1,35300,78850,3,1,18,-3,18,13,4,12,2,222,-4,10
4564,1,12,1981,0,1,64600,144500,6,1,-4,-4,16,16,4,12,2,246,-4,16
4565,2,9,1984,0,1,42500,-3,2,1,12,12,12,12,4,12,2,270,-4,9
4566,2,9,1984,0,1,-4,-4,1,1,14,14,14,14,4,6,0,-4,-4,1
4567,1,1,1983,0,1,-4,-4,2,1,12,12,12,12,4,12,2,257,-4,17
4568,2,8,1981,0,1,-3,-3,4,1,-4,12,-4,12,4,18,4,258,306,17
4569,1,9,1980,0,1,47500,90900,1,1,12,14,12,14,4,12,2,234,-4,6
4570,1,9,1983,0,1,47500,90900,1,1,12,14,12,14,4,12,2,270,-4,7
4571,1,5,1983,0,1,77400,83500,3,1,13,14,13,12,4,10,1,-4,-4,17
4572,1,10,1980,0,5,-3,-8250,4,1,-3,12,-4,12,3,9,1,-4,-4,17
4573,1,10,1984,0,1,50099,217600,1,1,16,14,16,14,4,12,2,283,-4,16
4574,1,6,1983,0,1,88600,161250,4,1,20,18,-4,18,4,16,4,258,330,17
4575,2,1,1983,0,1,10045,4550,-3,1,14,12,14,-3,4,10,0,-4,-4,15
4576,1,10,1983,0,1,-4,-4,4,1,12,11,-4,11,4,12,2,270,-4,17
4577,1,10,1984,0,1,-4,-4,4,1,12,11,-4,11,4,16,4,282,329,17
4578,2,7,1981,0,1,41922,381200,5,1,18,18,18,-4,4,15,2,234,-4,17
4579,2,5,1981,0,1,15100,500,4,1,12,12,-4,12,4,12,2,229,-4,17
4580,1,11,1983,0,1,15100,500,4,1,12,12,-4,12,4,12,2,270,-4,17
4581,2,1,1982,0,1,57500,149750,1,1,18,14,18,14,4,16,3,246,-4,17
4582,1,7,1984,0,1,-4,-4,1,1,18,14,18,14,4,17,4,270,377,17
4583,2,11,1982,0,1,13214,-8637,4,1,-3,16,-4,16,4,16,4,258,303,17
4584,2,10,1982,0,5,-4,-4,1,1,-3,-3,-3,-3,4,15,4,258,294,17
4585,1,2,1982,0,1,29998,4600,1,1,12,12,12,12,4,12,2,246,-4,17
4586,1,7,1982,0,1,-3,-3,2,1,12,14,14,14,4,10,1,-4,-4,17
4587,1,11,1981,0,1,4500,3050,4,1,-3,5,-4,5,4,11,1,-4,-4,17
4588,2,11,1980,0,4,17800,52500,1,1,8,10,8,10,4,14,2,234,-4,17
4589,1,7,1984,0,4,17800,52500,1,1,8,10,8,10,4,19,7,270,-4,17
4590,2,3,1983,0,3,75705,11500,4,1,12,16,-4,16,4,16,4,258,356,13
4591,1,9,1981,0,1,16000,1300,1,1,12,12,12,12,4,14,3,246,-4,17
4592,1,2,1984,1,1,34992,31341,2,1,12,14,11,14,2,12,2,282,-4,17
4593,2,12,1983,0,3,36000,600,8,1,-4,11,-4,-4,4,10,1,-4,-4,17
4594,2,3,1984,-2,-2,93300,285500,6,1,-3,14,19,20,3,12,2,270,-4,17
4595,2,11,1984,0,1,73500,75500,3,1,12,12,12,12,4,12,2,282,-4,17
4596,1,3,1980,0,3,39929,95401,2,1,14,18,11,18,4,16,1,-4,-4,17
4597,2,4,1982,0,1,87106,221500,1,1,15,14,15,14,4,16,4,246,377,17
4598,2,6,1983,0,1,87106,221500,1,1,15,14,15,14,4,14,2,258,-4,17
4599,2,8,1983,0,1,-4,-4,1,1,12,12,12,12,4,13,2,258,-4,17
4600,1,4,1980,0,1,48900,139500,4,1,12,12,-4,12,4,17,4,222,276,17
4601,2,10,1980,0,1,47000,56500,1,1,12,12,12,12,4,16,4,222,270,17
4602,1,2,1983,0,1,47000,56500,1,1,12,12,12,12,4,12,2,258,-4,17
4603,2,10,1983,0,1,14740,136100,4,1,14,16,-4,16,4,20,4,258,408,17
4604,1,10,1980,0,1,-4,-4,4,1,16,12,-4,12,4,13,2,235,-4,9
4605,2,1,1983,0,1,-4,-4,4,1,16,12,-4,12,4,7,0,-4,-4,1
4606,1,10,1983,0,1,51000,221500,-3,1,12,16,12,-3,4,10,1,-4,-4,15
4607,2,3,1984,0,1,14899,1900,4,1,12,12,-4,12,4,12,2,270,-4,17
4608,2,3,1983,0,1,30577,26700,2,1,13,10,11,10,4,12,2,258,-4,17
4609,1,4,1984,0,1,50000,133501,2,1,16,16,14,16,4,9,1,-4,-4,17
4610,2,4,1982,0,1,-3,-3,1,1,14,13,14,13,4,13,2,246,-4,6
4611,2,1,1983,0,1,85079,9500,2,1,10,13,11,13,4,12,2,258,-4,17
4612,2,9,1984,0,1,38400,98100,1,1,14,14,14,14,4,19,5,282,329,16
4613,1,11,1980,0,5,91993,357400,3,1,12,12,12,16,3,14,2,234,-4,17
4614,1,3,1981,1,1,45000,8700,1,1,11,10,11,10,2,11,2,253,-4,17
4615,1,1,1982,0,1,72800,186500,1,1,16,14,16,14,4,12,2,246,-4,17
4616,1,12,1980,0,1,-3,-3,1,1,14,12,14,12,4,10,1,-4,-4,17
4617,1,1,1981,0,1,50000,236500,1,1,14,12,14,12,4,12,2,234,-4,17
4618,2,8,1983,0,1,50000,236500,1,1,14,12,14,12,4,13,2,258,-4,17
4619,2,9,1982,0,1,54000,103800,1,1,12,12,12,12,4,16,3,258,-4,17
4620,2,8,1983,0,1,39000,38400,1,1,10,14,10,14,4,16,4,282,414,17
4621,2,6,1983,0,5,59720,372001,1,1,14,13,14,13,1,12,2,258,-4,17
4622,1,6,1982,0,1,19188,354500,4,1,13,14,-4,14,4,12,2,246,-4,17
4623,1,2,1984,0,1,19188,354500,4,1,13,14,-4,14,4,13,2,270,-4,17
4624,1,8,1983,0,1,11976,10950,2,1,12,13,14,13,4,14,3,-4,-4,17
4625,1,2,1982,0,2,38500,13900,1,1,10,12,10,12,1,12,2,246,-4,17
4626,2,6,1982,0,1,40000,109000,2,1,-3,15,13,15,4,12,2,258,-4,17
4627,1,8,1981,0,1,19500,20550,4,1,13,14,-4,14,4,10,0,-4,-4,15
4628,2,2,1980,0,5,22000,7500,4,1,12,12,-4,12,4,13,2,222,-4,17
4629,1,4,1981,0,1,46550,20200,1,1,17,14,17,14,4,18,5,234,306,17
4630,2,1,1984,0,1,46550,20200,1,1,17,14,17,14,4,18,5,270,317,17
4631,1,8,1982,-2,-2,15000,-3,4,1,-4,-3,-4,-3,3,19,7,258,305,17
4632,1,8,1980,0,1,43500,100000,3,1,11,11,11,15,4,11,1,-4,-4,6
4633,2,11,1983,0,5,60150,170250,1,1,13,13,13,13,3,12,2,270,-4,17
4634,2,9,1982,0,1,53500,445001,1,1,7,12,7,12,4,14,3,257,-4,17
4635,2,11,1983,0,4,53500,445001,1,1,7,12,7,12,4,15,2,269,-4,17
4636,1,11,1983,1,1,24475,120983,4,1,12,14,-4,14,2,16,4,282,341,15
4637,1,12,1981,1,5,-4,-4,1,1,14,12,14,12,2,12,2,271,-4,17
4638,1,9,1983,1,5,-4,-4,1,1,14,12,14,12,2,11,0,-4,-4,17
4639,1,6,1983,0,2,16540,-3,4,1,12,14,-4,14,1,9,1,-4,-4,17
4640,1,1,1981,0,1,-3,-3,4,1,-3,17,-4,17,4,12,2,225,-4,17
4641,1,10,1981,0,1,58050,337500,1,1,13,14,13,14,4,12,2,246,-4,4
4642,1,1,1984,0,1,58050,337500,1,1,13,14,13,14,4,14,2,270,-4,13
4643,1,2,1980,0,4,28000,125500,5,1,16,16,16,-4,4,16,4,222,270,17
4644,1,6,1984,0,4,28000,125500,5,1,16,16,16,-4,4,17,4,270,332,14
4645,1,2,1983,0,1,246474,-3,2,1,11,16,-3,16,4,16,4,270,324,17
4646,1,10,1983,0,1,-4,-4,1,1,16,-3,16,-3,4,95,6,269,318,17
4647,2,9,1982,0,1,-3,-3,1,1,19,19,19,19,4,16,4,246,317,17
4648,2,7,1984,0,1,-3,-3,1,1,19,19,19,19,4,17,4,270,390,17
4649,2,4,1981,0,5,5330,3950,4,1,13,14,-4,14,4,15,3,234,-4,17
4650,2,3,1980,0,2,3270,1800,1,1,-3,-3,-3,-3,1,11,0,-4,-4,17
4651,2,5,1983,0,2,3270,1800,1,1,-3,-3,-3,-3,1,11,0,-4,-4,17
4652,2,8,1980,0,2,48600,79550,4,1,12,12,-4,12,1,14,1,-4,-4,7
4653,1,1,1983,0,2,48600,79550,4,1,12,12,-4,12,1,14,2,289,-4,17
4654,1,9,1982,0,2,18624,1000,2,1,-3,12,10,12,1,16,4,246,329,17
4655,2,7,1981,0,1,43500,-5108,2,1,-3,12,12,12,4,16,3,-4,-4,17
4656,2,2,1980,0,2,18900,500,1,1,12,12,12,12,1,14,2,222,-4,17
4657,2,7,1982,0,2,18900,500,1,1,12,12,12,12,1,11,2,246,-4,17
4658,2,1,1980,0,2,81000,600000,4,1,16,13,-4,13,1,12,2,222,-4,17
4659,1,11,1981,0,2,-4,-4,4,1,16,13,-4,13,1,10,0,-4,-4,2
4660,1,2,1980,0,2,-4,-4,4,1,-3,12,-4,12,1,11,0,-4,-4,17
4661,1,10,1980,0,5,-4,-4,1,1,-3,-3,-3,-3,4,12,2,234,-4,17
4662,2,12,1984,0,1,-3,-3,1,1,16,14,16,14,4,16,4,282,330,17
4663,1,10,1980,0,1,55000,179500,1,1,14,12,14,12,4,13,2,234,-4,17
4664,2,10,1984,0,1,-3,-3,4,1,12,12,-4,12,4,12,2,282,-4,17
4665,1,7,1980,0,4,-4,-4,1,1,14,14,14,14,4,9,1,-4,-4,17
4666,1,4,1982,0,1,-3,-3,4,1,13,11,-4,11,4,13,2,246,-4,17
4667,2,12,1984,0,1,-3,-3,4,1,13,11,-4,11,4,10,1,-4,-4,17
4668,1,3,1982,1,5,38000,4750,1,1,10,14,10,14,2,12,2,258,-4,17
4669,1,11,1983,0,1,67500,195750,1,1,12,12,12,12,4,12,2,270,-4,17
4670,2,12,1981,1,5,51210,10700,1,1,12,13,12,13,2,12,2,246,-4,17
4671,2,9,1983,1,5,51210,10700,1,1,12,13,12,13,2,16,2,259,-4,17
4672,2,5,1981,0,5,37150,77800,4,1,12,16,-4,16,4,12,2,234,-4,16
4673,2,7,1984,0,5,37150,77800,4,1,12,16,-4,16,4,17,3,269,-4,17
4674,2,11,1982,0,1,24560,9000,4,1,12,11,-4,11,4,13,2,258,-4,17
4675,2,11,1980,0,2,0,-3,4,1,-4,11,-4,11,1,12,2,234,-4,17
4676,2,4,1981,0,5,-4,-4,1,1,-3,-3,-3,-3,4,12,2,234,-4,17
4677,2,12,1982,0,5,-4,-4,1,1,-3,-3,-3,-3,4,12,2,270,-4,17
4678,2,5,1981,1,5,41100,-3,7,1,-4,-4,14,13,2,12,2,234,-4,17
4679,1,1,1983,1,5,-4,-4,2,1,12,13,14,13,2,13,2,258,-4,17
4680,1,8,1982,0,1,21360,-6850,4,1,13,14,-4,14,4,12,2,246,-4,17
4681,1,7,1984,0,1,-3,-4,7,1,12,8,12,19,4,12,2,270,-4,17
4682,1,3,1980,0,5,35000,-3,1,1,12,11,12,11,3,14,-3,-3,-4,16
4683,2,12,1981,-1,-1,0,-4,-3,1,-3,-3,-3,-3,3,12,2,245,-4,17
4684,2,9,1983,-1,-1,-3,-4,-3,1,-3,-3,-3,-3,3,15,3,258,-4,17
4685,2,6,1980,0,1,-3,-3,1,1,13,12,13,12,4,12,2,222,-4,16
4686,2,4,1982,0,5,50791,103500,1,1,4,15,4,15,3,18,5,246,285,13
4687,2,12,1984,0,1,69700,29500,2,1,12,11,12,11,4,13,2,270,-4,17
4688,2,9,1980,0,5,-4,-4,1,1,7,3,7,3,4,17,4,222,288,17
4689,2,5,1983,0,5,-4,-4,1,1,7,3,7,3,4,16,4,258,329,13
4690,1,4,1980,0,1,35000,-3,1,1,-3,11,-3,11,4,12,1,-4,-4,17
4691,1,3,1983,0,1,35000,-3,1,1,-3,11,-3,11,4,15,2,258,-4,17
4692,1,1,1980,0,1,14000,2950,1,1,12,11,12,11,4,10,0,-4,-4,17
4693,1,6,1981,1,5,40700,4250,5,1,12,12,12,-4,2,12,2,262,-4,17
4694,2,6,1984,1,5,40700,4250,5,1,12,12,12,-4,2,17,3,270,-4,17
4695,2,2,1980,1,5,7600,4750,4,1,-4,-3,-4,-3,2,12,2,233,-4,17
4696,2,2,1981,1,1,27500,52250,1,1,12,7,12,7,2,13,2,234,-4,17
4697,2,3,1984,0,1,38000,7150,4,1,-4,13,-4,13,4,17,5,270,-3,17
4698,2,8,1981,1,5,15000,4750,1,1,3,6,3,6,2,17,4,246,336,16
4699,2,8,1981,1,5,15000,4750,1,1,3,6,3,6,2,16,3,246,-4,16
4700,2,10,1982,1,5,15000,4750,1,1,3,6,3,6,2,15,4,258,308,17
4701,1,10,1984,1,1,-4,-4,10,1,-3,-3,-4,-4,2,12,2,282,-4,17
4702,1,4,1984,1,1,37300,-3,1,1,10,14,10,14,2,20,4,270,354,17
4703,1,8,1982,0,5,60000,212000,1,1,12,13,12,13,3,13,2,246,-4,8
4704,2,7,1983,0,5,6456,5750,4,1,-3,4,-4,4,4,10,0,-4,-4,5
4705,1,5,1981,1,5,900,700,4,1,-3,8,-4,8,2,16,4,246,425,17
4706,2,8,1981,1,5,57000,119000,1,1,12,12,12,12,2,19,7,233,285,15
4707,2,9,1984,1,5,57000,119000,1,1,12,12,12,12,2,15,3,269,-4,17
4708,2,3,1982,0,1,94000,-3,1,1,12,11,12,11,4,13,2,245,-4,17
4709,1,1,1983,0,1,94000,-3,1,1,12,11,12,11,4,14,3,257,-4,17
4710,1,6,1980,0,1,70700,152500,1,1,13,13,13,13,4,19,7,222,377,17
4711,2,9,1982,0,1,70700,152500,1,1,13,13,13,13,4,16,3,234,-4,17
4712,1,10,1983,0,5,-3,-3,1,1,8,8,8,8,4,10,0,-4,-4,15
4713,1,1,1981,0,1,-4,-4,1,1,12,12,12,12,4,12,2,234,-4,13
4714,2,5,1981,0,1,61800,168000,1,1,12,14,12,14,4,13,2,234,-4,17
4715,2,1,1982,1,4,11860,75750,6,1,-4,-3,-4,15,2,12,2,245,-4,17
4716,2,6,1984,0,1,83000,-3,1,1,14,13,14,13,4,13,2,269,-4,17
4717,1,8,1980,1,5,-4,-4,1,1,2,2,2,2,2,12,2,222,-4,17
4718,2,9,1981,1,5,-3,141250,1,1,2,2,2,2,2,12,2,233,-4,17
4719,2,3,1980,0,1,101118,230500,1,1,18,16,18,16,4,20,5,221,270,17
4720,2,4,1983,0,1,74881,15900,2,1,-4,12,12,12,4,13,2,257,-4,13
4721,2,2,1980,0,1,42000,26000,4,1,11,14,-4,14,4,12,2,223,-4,17
4722,2,4,1982,0,1,42000,26000,4,1,11,14,-4,14,4,12,2,245,-4,17
4723,2,7,1982,0,1,101000,262500,1,1,17,18,17,18,4,19,4,257,-3,17
4724,1,2,1980,0,5,21000,6750,1,1,19,18,19,18,3,20,7,210,270,17
4725,2,3,1980,0,1,81000,-3,1,1,12,14,12,14,4,15,2,221,-4,12
4726,2,7,1981,0,1,-3,152250,9,1,10,-3,-4,-4,4,12,2,233,-4,17
4727,1,11,1982,0,1,46200,118700,4,1,16,13,-4,13,4,10,0,-4,-4,3
4728,2,4,1982,0,1,70700,131700,2,1,12,13,13,13,4,12,2,257,-4,17
4729,2,11,1981,0,1,-3,245650,4,1,14,15,-4,15,4,12,2,245,-4,17
4730,2,5,1981,0,1,246474,-3,4,1,14,17,-4,17,4,17,4,233,288,17
4731,1,5,1981,0,1,52800,212500,1,1,18,17,18,17,4,18,5,233,293,17
4732,2,10,1983,0,1,52800,212500,1,1,18,17,18,17,4,17,4,270,329,17
4733,2,1,1984,1,1,6000,1450,4,1,8,11,-4,11,2,12,2,270,-4,17
4734,1,1,1983,1,5,33000,22950,1,1,3,9,3,9,2,10,0,-4,-4,17
4735,1,3,1980,1,5,35000,80500,1,1,-3,12,-3,12,2,9,0,-4,-4,17
4736,1,8,1984,0,1,54750,-2250,1,1,10,14,10,14,4,16,2,270,-4,17
4737,1,2,1982,0,1,80095,237601,2,1,12,12,14,12,4,12,2,246,-4,17
4738,2,7,1980,0,1,-3,-4,10,1,-4,-3,-4,-4,4,12,1,-4,-4,17
4739,2,3,1982,1,1,78015,12700,1,1,12,17,12,17,2,20,6,246,294,17
4740,1,8,1980,1,5,47148,176750,1,1,12,12,12,12,2,18,4,222,293,17
4741,2,10,1982,1,5,47148,176750,1,1,12,12,12,12,2,14,3,246,-4,15
4742,2,8,1981,1,5,64500,84800,1,1,14,12,14,12,2,13,1,-4,-4,17
4743,1,10,1982,0,2,72889,168700,1,1,14,12,14,12,1,12,2,246,-4,17
4744,1,8,1983,0,1,80200,56800,3,1,14,11,14,10,4,16,4,259,396,16
4745,1,1,1983,1,1,46000,48700,4,1,-3,12,-4,12,2,12,2,258,-4,17
4746,1,2,1983,0,4,-4,-4,1,1,12,12,12,12,4,14,2,258,-4,8
4747,2,1,1980,0,2,112814,72050,2,1,14,20,20,20,1,20,4,233,281,17
4748,2,1,1983,0,1,90000,43800,1,1,16,14,16,14,4,14,2,258,-4,17
4749,1,4,1980,0,1,30000,17600,-3,1,12,12,12,-3,4,11,0,-4,-4,17
4750,1,12,1982,0,1,57500,40500,-3,1,12,12,12,12,4,12,2,258,-4,17
4751,1,11,1981,0,1,34300,24250,1,1,19,17,19,17,4,16,4,245,332,17
4752,1,2,1981,0,1,-4,-4,1,1,12,12,12,12,4,13,2,246,-4,17
4753,2,6,1982,0,1,-4,-4,1,1,12,12,12,12,4,16,4,246,318,17
4754,2,10,1981,0,5,-4,-4,2,1,11,12,11,12,4,16,2,246,-4,17
4755,2,11,1980,1,5,-3,750,4,1,-3,17,-4,17,2,16,4,222,389,17
4756,2,10,1980,0,4,-4,-4,1,1,-3,-3,-3,-3,4,16,4,222,281,7
4757,2,9,1983,0,4,-4,-4,1,1,-3,-3,-3,-3,4,18,4,258,312,17
4758,2,6,1980,0,2,31500,24188,2,1,8,14,12,14,1,15,2,222,-4,17
4759,1,5,1981,0,1,17500,15550,4,1,12,9,-4,9,4,15,2,234,-4,17
4760,2,12,1984,0,1,17500,15550,4,1,12,9,-4,9,4,11,1,-4,-4,17
4761,2,11,1983,0,1,14216,8700,5,1,14,13,14,-4,4,9,1,-4,-4,17
4762,1,10,1984,1,5,25700,6950,4,1,12,12,-4,12,2,18,2,282,-4,16
4763,1,4,1983,0,1,-3,68750,4,1,16,14,-4,14,4,16,4,258,353,17
4764,1,1,1981,1,1,26000,3550,4,1,8,7,-4,7,2,12,2,234,-4,17
4765,1,6,1981,0,4,-4,-4,1,1,16,-3,16,-3,4,14,2,234,-4,17
4766,1,11,1980,1,1,0,-3,1,1,14,12,14,12,2,12,2,228,-4,17
4767,2,2,1984,1,1,0,-3,1,1,14,12,14,12,2,12,1,-4,-4,13
4768,2,9,1982,1,1,62000,4950,1,1,12,9,12,9,2,12,2,248,-4,17
4769,1,7,1980,0,1,52000,20500,2,1,12,13,12,13,4,16,4,222,307,17
4770,2,4,1980,0,1,36000,45500,4,1,20,14,-4,14,4,16,4,222,285,17
4771,2,11,1983,0,5,9000,-14450,5,1,16,13,16,-4,4,15,2,258,-4,16
4772,2,1,1984,1,5,48,7500,1,1,11,14,11,14,2,12,2,270,-4,17
4773,2,12,1980,1,1,22800,2350,4,1,14,6,-4,6,2,12,2,234,-4,17
4774,1,3,1983,1,1,22800,2350,4,1,14,6,-4,6,2,13,2,258,-4,17
4775,2,11,1983,1,1,48500,24900,1,1,3,12,3,12,2,12,2,258,-4,17
4776,1,7,1983,1,5,13800,53129,4,1,2,2,-4,2,2,16,4,258,341,17
4777,2,12,1980,1,2,5427,2880,4,1,11,6,-4,6,2,13,2,234,-4,17
4778,2,7,1981,1,1,27160,23750,4,1,-4,2,-4,2,2,10,0,-4,-4,17
4779,2,1,1983,1,1,22800,55500,1,1,12,12,12,12,2,13,2,258,-4,17
4780,1,3,1980,1,1,55000,46750,1,1,13,8,13,8,2,12,2,229,-4,17
4781,1,2,1980,0,1,-3,3836,4,1,10,11,-4,11,4,12,2,234,-4,17
4782,1,2,1981,1,1,7500,-3,4,1,10,9,-4,9,2,16,4,234,318,17
4783,2,11,1982,1,1,7500,-3,4,1,10,9,-4,9,2,14,3,246,-4,17
4784,2,11,1983,1,1,10000,750,3,1,6,-3,6,6,2,12,2,270,-4,17
4785,2,2,1980,1,1,37200,115550,1,1,12,12,12,12,2,12,2,222,-4,17
4786,2,11,1983,1,1,37200,115550,1,1,12,12,12,12,2,12,2,258,-4,17
4787,1,6,1982,0,1,-3,-3,1,1,18,15,18,15,4,16,2,246,-4,17
4788,1,9,1980,0,1,-3,-3,1,1,12,16,12,16,4,20,6,222,318,17
4789,2,4,1982,0,1,-3,-3,1,1,12,16,12,16,4,17,4,246,305,17
4790,1,7,1983,0,1,26602,17500,4,1,20,13,-4,13,4,13,2,253,-4,17
4791,1,8,1980,0,1,-3,-3,1,1,16,16,16,16,4,12,2,222,-4,2
4792,2,3,1982,0,1,-4,-4,1,1,15,14,15,14,4,16,4,246,293,17
4793,1,6,1980,0,1,-4,-4,1,1,17,16,17,16,4,16,4,222,329,17
4794,1,1,1981,0,4,-3,-3,1,1,16,16,16,16,4,15,2,234,-4,6
4795,2,2,1981,1,5,10000,1150,2,1,-4,12,4,12,2,12,1,-4,-4,17
4796,2,8,1981,0,1,-4,-4,1,1,12,14,12,14,4,16,3,234,-4,17
4797,2,1,1984,0,1,63900,19500,2,1,12,16,14,16,4,13,2,269,-4,17
4798,1,11,1984,1,1,-3,-3,1,1,20,13,20,13,2,19,4,282,388,17
4799,1,4,1981,0,1,58129,92300,1,1,16,14,16,14,4,16,3,234,-4,17
4800,1,12,1982,0,1,33000,11750,5,1,12,11,12,-4,4,12,2,270,-4,17
4801,2,4,1983,0,1,67120,237000,2,1,16,13,14,13,4,14,2,258,-4,17
4802,2,3,1982,0,1,-3,-950,1,1,16,16,16,16,4,20,7,246,-3,17
4803,1,2,1983,0,1,53035,69600,1,1,15,14,15,14,4,14,2,258,-4,17
4804,2,1,1982,0,1,38512,50800,1,1,12,12,12,12,4,16,4,246,320,17
4805,1,4,1983,0,1,11850,5000,4,1,10,11,-4,11,4,13,2,270,-4,17
4806,2,3,1982,0,1,28040,16350,4,1,-3,14,-4,14,4,12,2,246,-4,12
4807,2,11,1982,0,1,23400,-5150,4,1,12,12,-4,12,4,12,2,246,-4,8
4808,1,9,1980,0,1,12000,8500,4,1,12,9,-4,9,4,12,2,222,-4,17
4809,2,8,1984,0,1,2470,-4241,2,1,11,11,12,11,4,11,0,-4,-4,17
4810,1,3,1982,0,1,-3,61050,2,1,12,11,12,11,4,11,1,-4,-4,17
4811,2,8,1984,0,1,-3,61050,2,1,12,11,12,11,4,12,2,270,-4,17
4812,2,12,1983,0,1,30540,101900,1,1,13,16,13,16,4,20,5,270,317,17
4813,1,4,1982,0,1,112800,179900,1,1,16,18,16,18,4,16,4,246,292,17
4814,1,3,1983,0,1,82100,202750,1,1,20,12,20,12,4,18,5,258,305,17
4815,2,10,1983,0,1,69750,42100,1,1,20,20,20,20,4,20,6,258,305,17
4816,2,3,1980,0,1,-3,-3,2,1,12,13,17,13,4,16,4,222,320,16
4817,1,3,1981,0,1,-3,-3,2,1,12,13,17,13,4,16,3,-4,-4,17
4818,1,1,1984,0,1,90200,225000,1,1,14,14,14,14,4,16,4,270,317,17
4819,1,1,1982,0,1,2050,-3,1,1,5,20,5,20,4,9,1,-4,-4,17
4820,1,3,1982,0,1,42200,74300,4,1,12,14,-4,14,4,15,2,246,-4,17
4821,2,11,1983,0,1,42200,74300,4,1,12,14,-4,14,4,20,4,270,329,15
4822,2,11,1983,0,1,42200,74300,4,1,12,14,-4,14,4,18,5,270,332,17
4823,2,3,1982,0,1,54050,125000,1,1,12,12,12,12,4,8,0,-4,-4,1
4824,1,3,1981,0,1,71500,-3,1,1,12,12,12,12,4,12,2,234,-4,8
4825,2,12,1981,0,1,141750,252500,1,1,11,13,11,13,4,-3,3,246,-4,12
4826,1,4,1980,0,1,27700,384000,1,1,16,14,16,14,4,18,5,222,-3,12
4827,1,7,1981,0,1,27700,384000,1,1,16,14,16,14,4,16,4,234,281,17
